ID,Name,Description,Media_Type,Download_URL,Path_In_Zip,SUBH_URL,Source
193,153,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000193.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/193,ScansHamburg
194,154,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000194.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/194,ScansHamburg
195,155,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000195.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/195,ScansHamburg
196,156,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000196.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/196,ScansHamburg
197,157,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000197.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/197,ScansHamburg
198,158,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000198.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/198,ScansHamburg
199,159,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000199.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/199,ScansHamburg
200,160,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000200.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/200,ScansHamburg
201,161,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000201.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/201,ScansHamburg
202,162,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000202.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/202,ScansHamburg
203,163,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000203.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/203,ScansHamburg
204,164,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000204.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/204,ScansHamburg
205,165,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000205.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/205,ScansHamburg
206,166,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000206.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/206,ScansHamburg
207,167,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000207.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/207,ScansHamburg
208,168,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000208.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/208,ScansHamburg
209,169,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000209.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/209,ScansHamburg
210,170,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000210.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/210,ScansHamburg
211,171,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000211.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/211,ScansHamburg
212,172,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000212.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/212,ScansHamburg
213,173,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000213.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/213,ScansHamburg
214,174,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000214.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/214,ScansHamburg
215,175,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000215.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/215,ScansHamburg
216,176,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000216.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/216,ScansHamburg
217,177,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000217.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/217,ScansHamburg
218,178,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000218.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/218,ScansHamburg
219,179,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000219.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/219,ScansHamburg
220,180,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000220.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/220,ScansHamburg
221,181,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000221.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/221,ScansHamburg
222,182,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000222.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/222,ScansHamburg
223,183,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000223.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/223,ScansHamburg
224,184,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000224.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/224,ScansHamburg
225,185,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000225.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/225,ScansHamburg
226,186,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000226.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/226,ScansHamburg
227,187,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000227.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/227,ScansHamburg
228,188,,image/tiff,https://pic.sub.uni-hamburg.de/kitodo/PPN862704383/00000228.tif,,https://resolver.sub.uni-hamburg.de/kitodo/PPN862704383/page/228,ScansHamburg
